local_id,producto_id,sku_distribuidor,oem_part_number,marca_repuesto,calidad_repuesto,condicion,categoria,subcategoria,producto_nombre,descripcion_corta,palabras_clave,marca_vehiculo,modelo_vehiculo,anio_desde,anio_hasta,motor_codigo,cilindrada,combustible,transmision,carroceria,version_trim,compatibilidades,vin_prefijos,chasis_series,numeros_motor_series,colores_disponibles,requiere_color,requiere_vin,requiere_chasis,precio_venta,moneda,incluye_iva,iva_porcentaje,precio_venta_con_iva,estado_disponibilidad,lead_time_dias,garantia_meses,politica_devolucion,regiones_cobertura,costo_envio_base,peso_kg,alto_cm,ancho_cm,largo_cm,imagen_url,manual_url,observaciones,fecha_actualizacion,fuente
LOC-06,PRD-2022,HYU-ACC-MAN-1891,OEM_HOSEL-977645,Denso,OEM,Nuevo,Auto liviano,Enfriamiento,Manguera radiador inferior Hyundai Accent,Manguera radiador inferior compatible Hyundai Accent 2014-2019,lower radiator hose|manguera radiador inferior|Hyundai Accent Manguera radiador inferior,Hyundai,Accent,2014,2019,G4FC,1.6L,Gasolina,DCT,Sedán,GLS,Años 2014-2019; Motor G4FC; 1.6L; Gasolina,KMH,RB,G4FC,,False,False,False,13745,CLP,False,19,16357,Bajo pedido,14,12,Cambio dentro de 7 días,RM|VI|VIII|XIII,3990,5.0,65,45,10,https://upload.wikimedia.org/wikipedia/commons/3/3a/Car_brake_disc.jpg,https://www.toyota.com/t3Portal/document/om-s/OM12J46U/pdf/OM12J46U.pdf,Requiere líquido refrigerante G12,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-03,PRD-2012,HYU-ACC-MOT-3081,OEM_START-128887,Denso,Genérico,Remanufacturado,Auto liviano,Eléctrico,Motor de partida Hyundai Accent,Motor de partida compatible Hyundai Accent 2014-2019,starter|motor partida|Hyundai Accent Motor de partida,Hyundai,Accent,2014,2019,G4FC,1.6L,Gasolina,,Sedán,Limited|GLS,Años 2014-2019; Motor G4FC; 1.6L; Gasolina,KMH,RB,G4FC,,False,False,False,161547,CLP,False,19,192241,Habitual,0,3,No aplica en eléctricos,II|VI|X,3990,3.0,30,20,20,https://upload.wikimedia.org/wikipedia/commons/8/86/Automotive_shock_absorber.jpg,https://www.hyundaiusa.com/us/en/vehicles/owners/resources/manuals/_jcr_content/par1/links_0/link.download.pdf,Incluye empaquetadura,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-07,PRD-2016,HYU-ACC-PAS-2992,OEM_PADR-511423,Monroe,Reconstruido,Nuevo,Auto liviano,Frenos,Pastillas de freno traseras Hyundai Accent,Pastillas de freno traseras compatible Hyundai Accent 2014-2019,brake pads rear|pastillas freno traseras|Hyundai Accent Pastillas de freno traseras,Hyundai,Accent,2014,2019,G4FC,1.6L,Gasolina,DCT,Sedán,GLS,Años 2014-2019; Motor G4FC; 1.6L; Gasolina,KMH,RB,G4FC,,False,False,False,28938,CLP,False,19,34436,Bajo pedido,5,12,No aplica en eléctricos,IV|V|VI|VIII|XIII,0,6.0,35,35,10,https://upload.wikimedia.org/wikipedia/commons/1/14/Automobile_oil_filter.jpg,https://www.nissanusa.com/content/dam/Nissan/us/owners/manuals/2020/2020-nissan-rogue-owner-manual.pdf,Verificar diámetro,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-09,PRD-2047,HYU-TUC-MAN-4790,OEM_HOSEU-781197,Febi Bilstein,OEM,Remanufacturado,SUV,Enfriamiento,Manguera radiador superior Hyundai Tucson,Manguera radiador superior compatible Hyundai Tucson 2016-2021,upper radiator hose|manguera radiador superior|Hyundai Tucson Manguera radiador superior,Hyundai,Tucson,2016,2021,G4NA,2.0L,Gasolina,MT,SUV,Value,Años 2016-2021; Motor G4NA; 2.0L; Gasolina,KM8|TMA,TL,G4NA,,False,True,False,14915,CLP,False,19,17749,Bajo pedido,10,6,10 días sin uso,IV|RM|V|VII|VIII,3990,5.0,65,45,10,https://upload.wikimedia.org/wikipedia/commons/5/50/Spark_plug_auto_part.jpg,https://www.toyota.com/t3Portal/document/om-s/OM12J46U/pdf/OM12J46U.pdf,,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-09,PRD-2058,TOY-COR-COR-7459,OEM_SERP-873768,Febi Bilstein,Reconstruido,Usado,Auto liviano,Motor,Correa auxiliar Toyota Corolla,Correa auxiliar compatible Toyota Corolla 2010-2018,serpentine belt|correa auxiliar|Toyota Corolla Correa auxiliar,Toyota,Corolla,2010,2018,2ZR-FE,1.8L,Gasolina,CVT,Sedán,GLi,Años 2010-2018; Motor 2ZR-FE; 1.8L; Gasolina,JTD,ZRE,2ZR-FE,,False,False,False,15449,CLP,False,19,18384,Habitual,0,3,10 días sin uso,II|IV|VIII,5990,9.0,40,30,25,https://upload.wikimedia.org/wikipedia/commons/8/86/Automotive_shock_absorber.jpg,https://www.nhtsa.gov/sites/nhtsa.gov/files/documents/2020_ford_fusion_owners_manual.pdf,Con ABS/ESP,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-06,PRD-2170,GRE-WIN-FIL-4117,OEM_CABF-643392,Aisin,Aftermarket,Remanufacturado,Camioneta,Filtración,Filtro de cabina Great Wall Wingle 5,Filtro de cabina compatible Great Wall Wingle 5 2011-2018,cabin filter|filtro cabina|Great Wall Wingle 5 Filtro de cabina,Great Wall,Wingle 5,2011,2018,GW4D20,2.0L,Diésel,AT,Camioneta,Deluxe,Años 2011-2018; Motor GW4D20; 2.0L; Diésel,LGW|LZW,WINGLE5|CC1031,GW4D20,,False,False,False,10735,CLP,False,19,12775,Bajo pedido,7,12,Cambio dentro de 7 días,II|IV|RM|V|VII|VIII,7990,0.4,10,12,12,https://upload.wikimedia.org/wikipedia/commons/1/14/Automobile_oil_filter.jpg,https://www.hyundaiusa.com/us/en/vehicles/owners/resources/manuals/_jcr_content/par1/links_0/link.download.pdf,Con ABS/ESP,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-09,PRD-2140,SUZ-SWI-COR-3805,OEM_SERP-300954,NGK,Genérico,Nuevo,Auto liviano,Motor,Correa auxiliar Suzuki Swift,Correa auxiliar compatible Suzuki Swift 2012-2017,serpentine belt|correa auxiliar|Suzuki Swift Correa auxiliar,Suzuki,Swift,2012,2017,K14B,1.4L,Gasolina,CVT,Hatchback,GLX,Años 2012-2017; Motor K14B; 1.4L; Gasolina,JS2|TSM,ZC72S,K14B,,False,False,False,15149,CLP,False,19,18027,Habitual,0,3,No aplica en eléctricos,V|VI|VIII|XIII,7990,9.0,40,30,25,https://upload.wikimedia.org/wikipedia/commons/3/3a/Car_brake_disc.jpg,https://www.hyundaiusa.com/us/en/vehicles/owners/resources/manuals/_jcr_content/par1/links_0/link.download.pdf,,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-09,PRD-2119,NIS-NP3-ALT-9347,OEM_ALT-211826,Aisin,OEM,Nuevo,Camioneta,Eléctrico,Alternador Nissan NP300,Alternador compatible Nissan NP300 2012-2018,alternador|alternator|Nissan NP300 Alternador,Nissan,NP300,2012,2018,YD25,2.5L,Diésel,AT,Camioneta,LE|SE,Años 2012-2018; Motor YD25; 2.5L; Diésel,JN1|3N6,D22|D40,YD25,,False,False,False,195693,CLP,False,19,232875,Bajo pedido,14,6,10 días sin uso,IX|RM|VI|VIII,5990,3.0,30,20,20,https://upload.wikimedia.org/wikipedia/commons/2/25/Clutch_disc_auto_part.jpg,https://www.toyota.com/t3Portal/document/om-s/OM12J46U/pdf/OM12J46U.pdf,,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-01,PRD-2021,HYU-ACC-MAN-5103,OEM_HOSEU-138744,Aisin,OEM,Remanufacturado,Auto liviano,Enfriamiento,Manguera radiador superior Hyundai Accent,Manguera radiador superior compatible Hyundai Accent 2014-2019,upper radiator hose|manguera radiador superior|Hyundai Accent Manguera radiador superior,Hyundai,Accent,2014,2019,G4FC,1.6L,Gasolina,,Sedán,GLS|Limited,Años 2014-2019; Motor G4FC; 1.6L; Gasolina,KMH,RB,G4FC,,False,False,False,13810,CLP,False,19,16434,Bajo pedido,10,12,Cambio dentro de 7 días,II|IV|V|VI|VII|VIII,3990,5.0,65,45,10,https://upload.wikimedia.org/wikipedia/commons/f/f1/Automotive_alternator.jpg,https://www.nissanusa.com/content/dam/Nissan/us/owners/manuals/2020/2020-nissan-rogue-owner-manual.pdf,Verificar diámetro,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-08,PRD-2154,SUZ-SWI-KIT-4474,OEM_CLUTCH-439562,Febi Bilstein,OEM,Nuevo,Auto liviano,Embrague,Kit embrague Suzuki Swift,Kit embrague compatible Suzuki Swift 2012-2017,clutch kit|kit embrague|Suzuki Swift Kit embrague,Suzuki,Swift,2012,2017,K14B,1.4L,Gasolina,MT,Hatchback,GLX|GL,Años 2012-2017; Motor K14B; 1.4L; Gasolina,JS2|TSM,ZC72S,K14B,,False,False,False,208028,CLP,False,19,247553,Habitual,0,6,No aplica en eléctricos,III|IV|RM|VIII,7990,9.0,40,30,25,https://upload.wikimedia.org/wikipedia/commons/a/a9/Car_radiator.jpg,https://www.hyundaiusa.com/us/en/vehicles/owners/resources/manuals/_jcr_content/par1/links_0/link.download.pdf,Incluye empaquetadura,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-09,PRD-2130,NIS-NP3-MAN-5264,OEM_HOSEL-361819,Aisin,Aftermarket,Usado,Camioneta,Enfriamiento,Manguera radiador inferior Nissan NP300,Manguera radiador inferior compatible Nissan NP300 2012-2018,lower radiator hose|manguera radiador inferior|Nissan NP300 Manguera radiador inferior,Nissan,NP300,2012,2018,YD25,2.5L,Diésel,AT,Camioneta,SE,Años 2012-2018; Motor YD25; 2.5L; Diésel,JN1|3N6,D22|D40,YD25,,False,False,False,15399,CLP,False,19,18325,Habitual,0,12,No aplica en eléctricos,II|IV|RM|VII|VIII|XIII,7990,5.0,65,45,10,https://upload.wikimedia.org/wikipedia/commons/3/3a/Car_brake_disc.jpg,https://www.nissanusa.com/content/dam/Nissan/us/owners/manuals/2020/2020-nissan-rogue-owner-manual.pdf,Incluye empaquetadura,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-07,PRD-2174,GRE-WIN-MOT-3536,OEM_START-159417,Hella,Aftermarket,Nuevo,Camioneta,Eléctrico,Motor de partida Great Wall Wingle 5,Motor de partida compatible Great Wall Wingle 5 2011-2018,starter|motor partida|Great Wall Wingle 5 Motor de partida,Great Wall,Wingle 5,2011,2018,GW4D20,2.0L,Diésel,AT,Camioneta,Base|Deluxe,Años 2011-2018; Motor GW4D20; 2.0L; Diésel,LGW|LZW,WINGLE5|CC1031,GW4D20,,False,False,False,166611,CLP,False,19,198267,Bajo pedido,7,6,Cambio dentro de 7 días,RM|VI|VII|X,5990,3.0,30,20,20,https://upload.wikimedia.org/wikipedia/commons/8/86/Automotive_shock_absorber.jpg,https://www.nhtsa.gov/sites/nhtsa.gov/files/documents/2020_ford_fusion_owners_manual.pdf,Verificar diámetro,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-02,PRD-2073,TOY-COR-SEN-5600,OEM_O2-316472,Valeo,Genérico,Nuevo,Auto liviano,Escape,Sensor oxígeno Toyota Corolla,Sensor oxígeno compatible Toyota Corolla 2010-2018,oxygen sensor|sensor o2|sonda lambda|Toyota Corolla Sensor oxígeno,Toyota,Corolla,2010,2018,2ZR-FE,1.8L,Gasolina,DCT,Sedán,XEi|GLi,Años 2010-2018; Motor 2ZR-FE; 1.8L; Gasolina,JTD,ZRE,2ZR-FE,,False,True,False,49623,CLP,False,19,59051,Habitual,0,12,No aplica en eléctricos,II|RM|V|VII|X|XIII,3990,9.0,40,30,25,https://upload.wikimedia.org/wikipedia/commons/2/25/Clutch_disc_auto_part.jpg,https://www.suzuki.com.ph/assets/owners_manual/Swift_OM.pdf,Incluye empaquetadura,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-01,PRD-2030,HYU-TUC-COR-6317,OEM_SERP-887201,Sachs,Genérico,Nuevo,SUV,Motor,Correa auxiliar Hyundai Tucson,Correa auxiliar compatible Hyundai Tucson 2016-2021,serpentine belt|correa auxiliar|Hyundai Tucson Correa auxiliar,Hyundai,Tucson,2016,2021,D4HA,2.0L,Diésel,MT,SUV,Limited|Value,Años 2016-2021; Motor D4HA; 2.0L; Diésel,KM8|TMA,TL,D4HA,,False,False,False,14599,CLP,False,19,17373,Habitual,0,12,10 días sin uso,II|III|RM|VIII|X,0,9.0,40,30,25,https://upload.wikimedia.org/wikipedia/commons/1/14/Automobile_oil_filter.jpg,https://www.nhtsa.gov/sites/nhtsa.gov/files/documents/2020_ford_fusion_owners_manual.pdf,Requiere líquido refrigerante G12,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-04,PRD-2139,SUZ-SWI-KIT-9696,OEM_TIMING-802796,Gates,Genérico,Nuevo,Auto liviano,Motor,Kit correa distribución Suzuki Swift,Kit correa distribución compatible Suzuki Swift 2012-2017,kit distribucion|timing belt kit|Suzuki Swift Kit correa distribución,Suzuki,Swift,2012,2017,K14B,1.4L,Gasolina,AT,Hatchback,GL,Años 2012-2017; Motor K14B; 1.4L; Gasolina,JS2|TSM,ZC72S,K14B,,False,False,False,192644,CLP,False,19,229246,Bajo pedido,10,3,No aplica en eléctricos,II|IV|V,7990,9.0,40,30,25,https://upload.wikimedia.org/wikipedia/commons/2/25/Clutch_disc_auto_part.jpg,https://www.nissanusa.com/content/dam/Nissan/us/owners/manuals/2020/2020-nissan-rogue-owner-manual.pdf,Verificar diámetro,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-03,PRD-2033,HYU-TUC-FIL-2231,OEM_AIRF-317970,SKF,Genérico,Remanufacturado,SUV,Filtración,Filtro de aire Hyundai Tucson,Filtro de aire compatible Hyundai Tucson 2016-2021,air filter|filtro aire|Hyundai Tucson Filtro de aire,Hyundai,Tucson,2016,2021,D4HA,2.0L,Diésel,AT,SUV,Limited|Value,Años 2016-2021; Motor D4HA; 2.0L; Diésel,KM8|TMA,TL,D4HA,,False,True,True,9270,CLP,False,19,11031,Habitual,0,3,10 días sin uso,II|IX|V|VI|VII,5990,0.4,10,12,12,https://upload.wikimedia.org/wikipedia/commons/3/3a/Car_brake_disc.jpg,https://www.toyota.com/t3Portal/document/om-s/OM12J46U/pdf/OM12J46U.pdf,Con ABS/ESP,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-04,PRD-2138,SUZ-SWI-TER-8329,OEM_THERM-824942,Bosch,Aftermarket,Remanufacturado,Auto liviano,Enfriamiento,Termostato Suzuki Swift,Termostato compatible Suzuki Swift 2012-2017,termostato|thermostat|Suzuki Swift Termostato,Suzuki,Swift,2012,2017,K14B,1.4L,Gasolina,,Hatchback,GLX|GL,Años 2012-2017; Motor K14B; 1.4L; Gasolina,JS2|TSM,ZC72S,K14B,,False,False,False,19236,CLP,False,19,22891,Habitual,0,3,10 días sin uso,II|IV|V|VII,5990,5.0,65,45,10,https://upload.wikimedia.org/wikipedia/commons/f/f0/Automobile_water_pump.jpg,https://www.toyota.com/t3Portal/document/om-s/OM12J46U/pdf/OM12J46U.pdf,,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-07,PRD-2158,SUZ-SWI-MAN-2718,OEM_HOSEL-863892,Aisin,OEM,Usado,Auto liviano,Enfriamiento,Manguera radiador inferior Suzuki Swift,Manguera radiador inferior compatible Suzuki Swift 2012-2017,lower radiator hose|manguera radiador inferior|Suzuki Swift Manguera radiador inferior,Suzuki,Swift,2012,2017,K14B,1.4L,Gasolina,MT,Hatchback,GLX,Años 2012-2017; Motor K14B; 1.4L; Gasolina,JS2|TSM,ZC72S,K14B,,False,False,False,16400,CLP,False,19,19516,Habitual,0,3,10 días sin uso,II|IV|V|VI,5990,5.0,65,45,10,https://upload.wikimedia.org/wikipedia/commons/1/14/Automobile_oil_filter.jpg,https://www.nhtsa.gov/sites/nhtsa.gov/files/documents/2020_ford_fusion_owners_manual.pdf,Verificar diámetro,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-08,PRD-2176,GRE-WIN-AMO-6700,OEM_SHOCKR-118635,Febi Bilstein,Genérico,Nuevo,Camioneta,Suspensión,Amortiguador trasero Great Wall Wingle 5,Amortiguador trasero compatible Great Wall Wingle 5 2011-2018,shock absorber rear|amortiguador trasero|Great Wall Wingle 5 Amortiguador trasero,Great Wall,Wingle 5,2011,2018,GW4D20,2.0L,Diésel,AT,Camioneta,Deluxe|Base,Años 2011-2018; Motor GW4D20; 2.0L; Diésel,LGW|LZW,WINGLE5|CC1031,GW4D20,,False,False,False,70511,CLP,False,19,83908,Habitual,0,3,No aplica en eléctricos,III|IV|RM|V|VI,3990,8.0,60,18,18,https://upload.wikimedia.org/wikipedia/commons/5/50/Spark_plug_auto_part.jpg,https://www.hyundaiusa.com/us/en/vehicles/owners/resources/manuals/_jcr_content/par1/links_0/link.download.pdf,Incluye empaquetadura,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-04,PRD-2123,NIS-NP3-PAS-8136,OEM_PADF-136611,Gates,OEM,Usado,Camioneta,Frenos,Pastillas de freno delanteras Nissan NP300,Pastillas de freno delanteras compatible Nissan NP300 2012-2018,brake pads front|pastillas freno delanteras|Nissan NP300 Pastillas de freno delanteras,Nissan,NP300,2012,2018,YD25,2.5L,Diésel,MT,Camioneta,SE,Años 2012-2018; Motor YD25; 2.5L; Diésel,JN1|3N6,D22|D40,YD25,,False,False,False,28169,CLP,False,19,33521,Habitual,0,3,No aplica en eléctricos,II|IX|V|VI|VII|XIII,7990,6.0,35,35,10,https://upload.wikimedia.org/wikipedia/commons/f/f0/Automobile_water_pump.jpg,https://www.suzuki.com.ph/assets/owners_manual/Swift_OM.pdf,Verificar diámetro,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-06,PRD-2187,GRE-WIN-BRA-3472,OEM_CTRLARM-479976,Denso,Aftermarket,Usado,Camioneta,Suspensión,Brazo control Great Wall Wingle 5,Brazo control compatible Great Wall Wingle 5 2011-2018,control arm|brazo control|Great Wall Wingle 5 Brazo control,Great Wall,Wingle 5,2011,2018,GW4D20,2.0L,Diésel,AT,Camioneta,Deluxe|Base,Años 2011-2018; Motor GW4D20; 2.0L; Diésel,LGW|LZW,WINGLE5|CC1031,GW4D20,,False,False,True,128551,CLP,False,19,152976,Descontinuado,10,12,10 días sin uso,V|VI|VII,7990,8.0,60,18,18,https://upload.wikimedia.org/wikipedia/commons/2/25/Clutch_disc_auto_part.jpg,https://www.toyota.com/t3Portal/document/om-s/OM12J46U/pdf/OM12J46U.pdf,Con ABS/ESP,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-05,PRD-2100,TOY-HIL-SEN-4303,OEM_MAF-481975,Valeo,Reconstruido,Nuevo,Camioneta,Eléctrico,Sensor MAF Toyota Hilux,Sensor MAF compatible Toyota Hilux 2012-2015,maf sensor|sensor maf|Toyota Hilux Sensor MAF,Toyota,Hilux,2012,2015,1KD-FTV,3.0L,Diésel,MT,Camioneta,SR|DX,Años 2012-2015; Motor 1KD-FTV; 3.0L; Diésel,MR0|AHT,KUN,1KD-FTV,,False,False,False,86328,CLP,False,19,102730,Habitual,0,12,Cambio dentro de 7 días,IV|IX|RM|XIII,3990,3.0,30,20,20,https://upload.wikimedia.org/wikipedia/commons/9/99/Car_air_filter.jpg,https://www.suzuki.com.ph/assets/owners_manual/Swift_OM.pdf,Verificar diámetro,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-01,PRD-2149,SUZ-SWI-AMO-7546,OEM_SHOCKF-569676,Mahle,Reconstruido,Remanufacturado,Auto liviano,Suspensión,Amortiguador delantero Suzuki Swift,Amortiguador delantero compatible Suzuki Swift 2012-2017,shock absorber front|amortiguador delantero|Suzuki Swift Amortiguador delantero,Suzuki,Swift,2012,2017,K14B,1.4L,Gasolina,AT,Hatchback,GL,Años 2012-2017; Motor K14B; 1.4L; Gasolina,JS2|TSM,ZC72S,K14B,,False,False,True,87399,CLP,False,19,104005,Habitual,0,3,10 días sin uso,RM|VI|VII|VIII|XIII,0,8.0,60,18,18,https://upload.wikimedia.org/wikipedia/commons/5/50/Spark_plug_auto_part.jpg,https://www.toyota.com/t3Portal/document/om-s/OM12J46U/pdf/OM12J46U.pdf,Requiere líquido refrigerante G12,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-08,PRD-2173,GRE-WIN-ALT-3951,OEM_ALT-114880,Hella,Aftermarket,Usado,Camioneta,Eléctrico,Alternador Great Wall Wingle 5,Alternador compatible Great Wall Wingle 5 2011-2018,alternador|alternator|Great Wall Wingle 5 Alternador,Great Wall,Wingle 5,2011,2018,GW4D20,2.0L,Diésel,AT,Camioneta,Base,Años 2011-2018; Motor GW4D20; 2.0L; Diésel,LGW|LZW,WINGLE5|CC1031,GW4D20,,False,False,False,176531,CLP,False,19,210072,En consulta,5,12,10 días sin uso,II|III|IV|RM|V|VII,5990,3.0,30,20,20,https://upload.wikimedia.org/wikipedia/commons/3/3a/Car_brake_disc.jpg,https://www.hyundaiusa.com/us/en/vehicles/owners/resources/manuals/_jcr_content/par1/links_0/link.download.pdf,Verificar diámetro,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-07,PRD-2061,TOY-COR-FIL-5329,OEM_AIRF-112054,Aisin,Reconstruido,Remanufacturado,Auto liviano,Filtración,Filtro de aire Toyota Corolla,Filtro de aire compatible Toyota Corolla 2010-2018,air filter|filtro aire|Toyota Corolla Filtro de aire,Toyota,Corolla,2010,2018,2ZR-FE,1.8L,Gasolina,,Sedán,XEi|GLi,Años 2010-2018; Motor 2ZR-FE; 1.8L; Gasolina,JTD,ZRE,2ZR-FE,,False,False,False,10796,CLP,False,19,12847,Habitual,0,12,10 días sin uso,IV|RM|VI|VII|X|XIII,0,0.4,10,12,12,https://upload.wikimedia.org/wikipedia/commons/8/86/Automotive_shock_absorber.jpg,https://www.nissanusa.com/content/dam/Nissan/us/owners/manuals/2020/2020-nissan-rogue-owner-manual.pdf,Con ABS/ESP,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-04,PRD-2035,HYU-TUC-BUJ-7300,OEM_PLUG-519175,Delphi,Genérico,Usado,SUV,Motor,Bujías Hyundai Tucson,Bujías compatible Hyundai Tucson 2016-2021,spark plug|bujia|bujías|Hyundai Tucson Bujías,Hyundai,Tucson,2016,2021,G4NA,2.0L,Gasolina,MT,SUV,Value,Años 2016-2021; Motor G4NA; 2.0L; Gasolina,KM8|TMA,TL,G4NA,,False,False,True,19691,CLP,False,19,23432,Bajo pedido,10,12,Cambio dentro de 7 días,II|V|X,7990,9.0,40,30,25,https://upload.wikimedia.org/wikipedia/commons/1/14/Automobile_oil_filter.jpg,https://www.nissanusa.com/content/dam/Nissan/us/owners/manuals/2020/2020-nissan-rogue-owner-manual.pdf,Verificar diámetro,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-04,PRD-2010,HYU-ACC-BOB-4922,OEM_COIL-958084,Valeo,Aftermarket,Nuevo,Auto liviano,Eléctrico,Bobina de encendido Hyundai Accent,Bobina de encendido compatible Hyundai Accent 2014-2019,ignition coil|bobina|Hyundai Accent Bobina de encendido,Hyundai,Accent,2014,2019,G4FC,1.6L,Gasolina,CVT,Sedán,GLS,Años 2014-2019; Motor G4FC; 1.6L; Gasolina,KMH,RB,G4FC,,False,False,False,47600,CLP,False,19,56644,Habitual,0,3,No aplica en eléctricos,III|IV|IX|V|XIII,0,3.0,30,20,20,https://upload.wikimedia.org/wikipedia/commons/8/86/Automotive_shock_absorber.jpg,https://www.toyota.com/t3Portal/document/om-s/OM12J46U/pdf/OM12J46U.pdf,Incluye empaquetadura,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-07,PRD-2182,GRE-WIN-SEN-7670,OEM_MAF-133805,Bosch,Aftermarket,Nuevo,Camioneta,Eléctrico,Sensor MAF Great Wall Wingle 5,Sensor MAF compatible Great Wall Wingle 5 2011-2018,maf sensor|sensor maf|Great Wall Wingle 5 Sensor MAF,Great Wall,Wingle 5,2011,2018,GW4D20,2.0L,Diésel,MT,Camioneta,Base|Deluxe,Años 2011-2018; Motor GW4D20; 2.0L; Diésel,LGW|LZW,WINGLE5|CC1031,GW4D20,,False,False,True,75162,CLP,False,19,89443,Habitual,0,6,No aplica en eléctricos,IV|RM|XIII,7990,3.0,30,20,20,https://upload.wikimedia.org/wikipedia/commons/f/f1/Automotive_alternator.jpg,https://www.hyundaiusa.com/us/en/vehicles/owners/resources/manuals/_jcr_content/par1/links_0/link.download.pdf,Con ABS/ESP,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-09,PRD-2071,TOY-COR-DIS-6297,OEM_DISC-277786,Monroe,Genérico,Remanufacturado,Auto liviano,Frenos,Disco de freno Toyota Corolla,Disco de freno compatible Toyota Corolla 2010-2018,brake disc|disco freno|Toyota Corolla Disco de freno,Toyota,Corolla,2010,2018,2ZR-FE,1.8L,Gasolina,,Sedán,XEi,Años 2010-2018; Motor 2ZR-FE; 1.8L; Gasolina,JTD,ZRE,2ZR-FE,,False,False,True,57999,CLP,False,19,69019,Habitual,0,12,10 días sin uso,II|IV|VI|VIII,3990,6.0,35,35,10,https://upload.wikimedia.org/wikipedia/commons/f/f0/Automobile_water_pump.jpg,https://www.suzuki.com.ph/assets/owners_manual/Swift_OM.pdf,Requiere líquido refrigerante G12,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-07,PRD-2184,GRE-WIN-MAN-9404,OEM_HOSEL-413494,Hella,OEM,Nuevo,Camioneta,Enfriamiento,Manguera radiador inferior Great Wall Wingle 5,Manguera radiador inferior compatible Great Wall Wingle 5 2011-2018,lower radiator hose|manguera radiador inferior|Great Wall Wingle 5 Manguera radiador inferior,Great Wall,Wingle 5,2011,2018,GW4D20,2.0L,Diésel,MT,Camioneta,Base,Años 2011-2018; Motor GW4D20; 2.0L; Diésel,LGW|LZW,WINGLE5|CC1031,GW4D20,,False,False,False,15252,CLP,False,19,18150,Habitual,0,6,No aplica en eléctricos,IV|IX|X,7990,5.0,65,45,10,https://upload.wikimedia.org/wikipedia/commons/f/f1/Automotive_alternator.jpg,https://www.nhtsa.gov/sites/nhtsa.gov/files/documents/2020_ford_fusion_owners_manual.pdf,Verificar diámetro,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-01,PRD-2093,TOY-HIL-AMO-9081,OEM_SHOCKF-492209,Original,OEM,Usado,Camioneta,Suspensión,Amortiguador delantero Toyota Hilux,Amortiguador delantero compatible Toyota Hilux 2012-2015,shock absorber front|amortiguador delantero|Toyota Hilux Amortiguador delantero,Toyota,Hilux,2012,2015,1KD-FTV,3.0L,Diésel,MT,Camioneta,SR,Años 2012-2015; Motor 1KD-FTV; 3.0L; Diésel,MR0|AHT,KUN,1KD-FTV,,False,False,False,81545,CLP,False,19,97039,Habitual,0,12,No aplica en eléctricos,RM|V|VII,7990,8.0,60,18,18,https://upload.wikimedia.org/wikipedia/commons/1/14/Automobile_oil_filter.jpg,https://www.nhtsa.gov/sites/nhtsa.gov/files/documents/2020_ford_fusion_owners_manual.pdf,Con ABS/ESP,2025-08-09T14:49:26Z,sheet_interno_mock_v2
